IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"35.165.174.9","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.165.175.16","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.165.177.207","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.165.182.33","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.165.183.15","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.165.183.17","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.165.183.55","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.165.187.50","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"35.165.207.52","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.165.207.162","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.165.210.160","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.165.218.97","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.165.220.222","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.165.223.123","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.165.228.117","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.165.233.236","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.165.235.60","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.165.236.33","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.165.237.11","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.165.237.49","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.165.237.174","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.165.239.62","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.165.242.111","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.165.247.8","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.165.247.50","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.165.248.101","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.165.249.255","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.165.250.4","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.165.251.86","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.1.39","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.9.48","*.testdrive.workfront.adobe.com","Adobe Inc.","*.testdrive.workfront.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"35.166.11.223","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.13.110","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.15.200","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.18.128","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.23.214","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.24.41","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.25.161","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.26.166","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.28.120","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.28.156","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.31.222","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.34.50","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.38.19","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.41.212","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.43.172","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.48.99","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.48.241","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.49.47","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.49.69","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.51.12","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.51.83","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.51.151","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.55.78","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.61.29","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.62.209","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.66.66","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.68.133","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.72.155","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.72.200","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.73.79","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.74.214","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.78.177","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.82.211","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.83.158","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.86.40","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.89.14","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.89.180","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.89.236","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.90.104","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.92.176","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.94.33","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"35.166.101.183","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.104.34","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.105.41","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.107.148","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.107.166","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.109.186","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.109.213","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.110.198","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.112.143","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.116.31","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.119.193","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.125.119","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.126.243","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.132.182","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.135.218","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.137.185","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.137.247","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.139.38","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.139.184","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.140.163","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.144.80","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.145.154","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.149.210","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.152.131","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.155.130","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.156.132","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.157.45","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.160.131","*.fusion.adobe.com","Adobe Inc.","*.fusion.adobe.com|fusion.adobe.com",""
"35.166.165.11","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.171.57","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.171.62","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.173.94","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.175.102","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"35.166.179.147","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.181.136","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.184.206","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.185.34","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.185.150","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.189.126","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.194.179","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.195.106","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.197.10","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.198.201","*.demdex.com","Adobe Inc.","*.demdex.com|aam.adobe.com|audiencemanager.adobe.com|demdex.com|*.demdex.net|audience-manager.adobe.com|demdex.net",""
"35.166.201.212","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.203.72","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.204.37","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.205.208","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.206.36","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.207.241","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.219.19","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.220.15","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.225.106","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.225.118","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.229.90","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.229.245","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.231.148","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.234.26","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.238.225","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.241.56","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.241.142","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.243.14","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.247.37","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.166.250.70","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.10.26","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.12.26","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"35.167.18.7","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.18.255","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.20.231","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.22.55","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.22.239","*.fusion.adobe.com","Adobe Inc.","*.fusion.adobe.com|fusion.adobe.com",""
"35.167.24.64","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.27.163","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.31.254","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.32.154","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.44.184","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.45.135","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.46.235","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.49.2","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.50.253","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.52.194","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.53.41","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.53.93","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.55.235","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.60.66","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.63.1","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.64.81","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.66.127","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.68.64","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.69.220","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.75.6","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.76.168","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.77.233","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.78.41","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.79.150","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.82.33","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.83.233","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.88.24","mcstaging.assured-extensions.adobe.com","Magento Cloud","",""
"35.167.94.164","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.97.117","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.98.76","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"35.167.102.187","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.104.88","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.109.57","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.113.9","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.118.107","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.119.15","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.121.93","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.124.214","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.130.153","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.132.75","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.134.6","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.134.75","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.136.106","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.138.65","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.138.177","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.141.42","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.144.0","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.147.240","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.148.217","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.149.11","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.152.53","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.159.147","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.159.191","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.161.214","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.167.69","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.174.50","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.174.159","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.174.214","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"35.167.180.126","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.181.183","postoffice.adobe.com","Adobe Inc.","postoffice.adobe.com|*.stage.postoffice.adobe.com|*.test.postoffice.adobe.com|*.smtp.postoffice.adobe.com|*.stage-hipaa.postoffice.adobe.com|*.dev.postoffice.adobe.com|*.track.postoffice.adobe.com|*.prod-hipaa.postoffice.adobe.com|*.postoffice.adobe.com|*.qa.postoffice.adobe.com|*.stage-track-hipaa.postoffice.adobe.com|*.prod.postoffice.adobe.com",""
"35.167.183.0","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.184.90","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.185.217","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.186.198","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.187.152","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.194.229","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.197.6","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.199.49","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.204.175","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.205.221","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.207.43","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.215.188","*.campaign-sandbox.adobe.com","Adobe Inc.","*.campaign-sandbox.adobe.com",""
"35.167.216.11","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.216.153","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.216.248","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.220.110","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.224.43","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.225.160","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.229.118","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.229.207","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.233.248","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.240.121","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.243.247","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.244.5","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.247.153","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.249.165","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.251.27","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.251.59","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"35.167.254.11","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"54.168.63.27","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"54.168.66.137","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"54.168.130.87","adobe.io","Adobe Inc.","adobe.io|*.acrobat.com|adobecc.com|mixamo.com|*.adobecontent.io|*.adobe.io|*.dev.dexilab.acrobat.com|*.infra.adobe.io|*.infra.private.adobe.io|adobesc.com|*.licenses.adobe.com|*.adobecc.com|oobesaas.adobe.com|*.files.dev.dexilab.acrobat.com|adobecontent.io|*.files.stage.acrobat.com|*.stage.acrocomcontent.com|*.stage.acrobat.com|*.acrocomcontent.com|*.mixamo.com|licenses.adobe.com|*.files.acrobat.com|*.adobesc.com|*.private.adobe.io|*.oobesaas.adobe.com",""
"54.168.158.55","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"54.168.158.192","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"54.168.173.73","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"54.168.182.160","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"54.168.215.59","adobe.io","Adobe Inc.","adobe.io|storage.adbephotos.com|*.lab.publish.adobe.io|adobecc.com|*.publish.adobe.io|mixamo.com|*.adobecontent.io|creativesdk.adobe.com|*.adobe.io|creativesdk-stage.adobe.com|*.infra.adobe.io|*.infra.private.adobe.io|presence-ue1.adobe.com|adobesc.com|*.licenses.adobe.com|*.adobecc.com|*.adobeprojectm.com|oobesaas.adobe.com|*.stage02.publish.adobe.io|livecreate-ue1.adobe.com|adobecontent.io|*.stage02.digitalpublishing.adobe.io|*.lab.digitalpublishing.adobe.io|storage.adbephotos-stage.com|*.mixamo.com|licenses.adobe.com|*.adobesc.com|*.private.adobe.io|*.oobesaas.adobe.com",""
"52.0.12.208","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"52.0.43.34","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.0.48.119","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"52.0.83.32","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"52.0.88.229","oobesaas.adobe.com","Adobe Inc.","oobesaas.adobe.com|*.oobesaas.adobe.com",""
"52.0.104.160","oobesaas.adobe.com","Adobe Inc.","oobesaas.adobe.com|*.oobesaas.adobe.com",""
"52.0.131.68","oobesaas.adobe.com","Adobe Inc.","oobesaas.adobe.com|*.oobesaas.adobe.com",""
"52.0.144.55","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
